job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,python,sql,aws,spark,r,azure,tableau,java,snowflake,hadoop,power bi,job_skills_clean
Senior Data Scientist,United States,False,Full-time,2023-08-26,125000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'pandas', 'scikit-learn', 'tensorflow', 'pytorch', 'jupyter']"
Data Scientist,United States,True,Full-time,2023-01-03,132662.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['sql', 'r', 'python', 'spark', 'flow']"
Data Engineer,Canada,False,Full-time,2023-08-09,100000.0,False,False,0,1,1,1,0,0,0,1,1,1,0,"['sql', 'scala', 'java', 'nosql', 'couchbase', 'snowflake', 'aws', 'gcp', 'hadoop', 'spark']"
Data Scientist,Canada,False,Full-time,2023-07-17,125000.0,False,False,1,1,0,0,0,1,0,0,0,1,0,"['go', 'sql', 'python', 'azure', 'oracle', 'hadoop', 'pyspark']"
Data Engineer,United States,True,Full-time,2023-11-07,145000.0,False,True,1,1,1,1,0,0,0,0,0,0,0,"['python', 'javascript', 'sql', 'postgresql', 'aws', 'redshift', 'spark', 'kafka', 'django']"
Data Scientist,United States,False,Full-time,2023-03-26,175000.0,False,False,1,0,0,0,1,0,1,0,0,0,0,"['r', 'python', 'sas', 'sas', 'tableau']"
Data Engineer,Sudan,False,Full-time,2023-07-26,135000.0,False,False,1,0,1,1,0,0,0,0,0,0,0,"['python', 'aws', 'redshift', 'pyspark', 'spark', 'git']"
Senior Data Engineer,United States,False,Full-time,2023-05-26,95000.0,False,True,0,0,0,0,0,0,0,0,0,0,0,"['shell', 'bash', 'db2', 'oracle', 'unix']"
Data Scientist,United States,False,Full-time,2023-08-08,120307.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['matlab', 'python']"
Data Engineer,United States,False,Full-time,2023-10-07,134437.5,False,False,0,0,0,0,0,0,0,1,0,1,0,"['java', 'scala', 'shell', 'hadoop', 'airflow']"
Data Scientist,United States,False,Full-time,2023-02-18,178500.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'r', 'python']"
Data Scientist,United States,False,Full-time,2023-11-06,100000.0,False,False,1,1,1,1,0,1,0,0,1,1,0,"['scala', 'python', 'sql', 'cassandra', 'aws', 'redshift', 'snowflake', 'azure', 'gcp', 'spark', 'hadoop', 'spring', 'kafka', 'docker', 'kubernetes', 'git']"
Data Engineer,United States,False,Full-time,2023-07-31,174720.0,False,True,1,1,1,1,0,0,0,0,1,1,0,"['python', 'scala', 'sql', 'aws', 'snowflake', 'redshift', 'hadoop', 'spark', 'airflow', 'pyspark']"
Data Engineer,United States,False,Full-time,2023-08-14,150000.0,False,True,1,1,1,1,0,0,1,0,0,0,0,"['sql', 'python', 'scala', 'nosql', 'sas', 'sas', 'mysql', 'postgresql', 'redis', 'dynamodb', 'sql server', 'databricks', 'aws', 'redshift', 'oracle', 'spark', 'airflow', 'pyspark', 'tableau', 'git', 'gitlab', 'terraform', 'jira']"
Senior Data Scientist,United States,False,Full-time,2023-01-28,242597.0,False,True,1,0,1,1,1,0,0,0,0,0,0,"['python', 'r', 'scala', 'aws', 'spark', 'flask']"
Data Scientist,United States,False,Full-time,2023-05-16,107500.0,False,False,1,0,1,0,0,1,0,1,0,0,0,"['python', 'scala', 'java', 'aws', 'azure']"
Data Scientist,United States,True,Full-time,2023-01-27,265000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'opencv']"
Data Scientist,United States,False,Full-time,2023-12-07,105000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['r', 'matlab', 'sql', 'nosql', 'mongodb', 'mongodb', 'python', 'bash', 'cassandra', 'numpy', 'nltk', 'pandas', 'matplotlib', 'keras']"
Senior Data Scientist,United States,False,Full-time,2023-02-24,152650.0,False,True,1,0,1,0,0,0,0,1,0,1,0,"['python', 'java', 'nosql', 'aws', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-05-09,175000.0,False,True,0,0,0,0,0,1,0,0,0,0,0,"['azure', 'databricks']"
Data Engineer,United Kingdom,False,Full-time,2023-03-28,89100.0,True,False,1,1,1,0,0,0,0,1,0,0,1,"['sql', 'nosql', 'python', 'java', 'oracle', 'aws', 'redshift', 'power bi']"
Senior Data Scientist,United States,True,Full-time,2023-03-14,145000.0,False,True,1,0,0,0,0,1,0,0,0,0,0,"['python', 'azure', 'pytorch', 'tensorflow', 'opencv', 'datarobot', 'word']"
Data Scientist,United States,False,Full-time,2023-08-08,207500.0,False,True,1,1,0,1,0,0,1,0,0,0,1,"['sql', 'python', 'c', 'databricks', 'tensorflow', 'pytorch', 'scikit-learn', 'pandas', 'spark', 'power bi', 'tableau']"
Data Engineer,United States,False,Full-time,2023-02-27,150000.0,False,True,1,0,1,1,0,1,0,0,1,1,0,"['nosql', 'python', 'mongodb', 'mongodb', 'aws', 'gcp', 'azure', 'redshift', 'bigquery', 'snowflake', 'airflow', 'react', 'spark', 'hadoop', 'kafka', 'linux', 'docker', 'kubernetes', 'terraform']"
Data Scientist,United States,False,Internship,2023-12-13,60000.0,False,True,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'excel']"
Data Engineer,United States,False,Full-time,2023-06-01,150000.0,False,True,1,1,0,0,1,0,1,0,0,0,1,"['python', 'sql', 'r', 'tableau', 'power bi']"
Senior Data Engineer,Serbia,False,Full-time,2023-09-01,147500.0,False,False,1,1,1,0,0,0,0,1,0,0,0,"['python', 'java', 'scala', 'sql', 'nosql', 'aws', 'pyspark', 'airflow', 'kubernetes', 'docker']"
Data Scientist,United States,False,Full-time,2023-03-15,90000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'c++', 'tensorflow', 'pytorch', 'scikit-learn']"
Data Scientist,United States,False,Full-time,2023-05-06,160136.5,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'pytorch']"
Data Engineer,United States,True,Full-time,2023-01-10,144481.5,False,True,1,1,0,0,0,0,0,1,1,0,0,"['sql', 'mongodb', 'mongodb', 'python', 'java', 'sql server', 'postgresql', 'db2', 'snowflake', 'oracle', 'linux', 'qlik']"
Senior Data Scientist,United States,False,Full-time,2023-09-04,90000.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'r', 'python', 'ruby', 'ruby', 'oracle', 'tableau']"
Data Scientist,United States,False,Full-time,2023-05-30,162500.0,False,False,1,0,1,1,0,1,0,0,0,0,0,"['python', 'databricks', 'aws', 'azure', 'keras', 'pandas', 'tensorflow', 'pytorch', 'spark', 'git', 'jenkins', 'bitbucket', 'jira', 'confluence']"
Data Engineer,Sudan,False,Full-time,2023-07-31,174720.0,False,True,1,1,1,1,0,0,0,0,1,1,0,"['python', 'scala', 'sql', 'aws', 'snowflake', 'redshift', 'hadoop', 'spark', 'airflow', 'pyspark']"
Data Engineer,Sudan,True,Full-time,2023-06-27,105000.0,False,True,1,1,0,0,0,0,1,1,0,1,1,"['sql', 'python', 'java', 'nosql', 'hadoop', 'tableau', 'power bi']"
Data Engineer,United States,False,Full-time,2023-08-12,115000.0,True,False,0,1,1,0,0,0,0,0,1,0,0,"['sql', 't-sql', 'aws', 'snowflake', 'qlik']"
Data Engineer,United States,True,Full-time,2023-03-22,92500.0,False,True,0,1,1,1,0,0,0,0,0,0,0,"['sql', 'aws', 'redshift', 'spark', 'linux']"
Senior Data Scientist,Sudan,True,Full-time,2023-06-14,140000.0,False,True,1,1,1,0,1,0,0,0,0,0,0,"['sql', 'python', 'go', 'r', 'vba', 't-sql', 'postgresql', 'aws', 'excel', 'word', 'alteryx', 'git', 'codecommit']"
Data Scientist,India,False,Full-time,2023-06-15,157500.0,False,False,1,1,0,1,0,0,0,0,0,1,0,"['python', 'sql', 'nosql', 'pandas', 'numpy', 'hadoop', 'spark']"
Data Scientist,Singapore,False,Full-time,2023-02-03,157500.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['go', 'pytorch']"
Data Engineer,India,False,Full-time,2023-05-25,79200.0,False,False,0,1,1,0,0,0,0,0,0,0,0,"['sql', 'bigquery', 'aws', 'kafka']"
Data Scientist,United States,False,Full-time,2023-06-16,87500.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql']"
Senior Data Engineer,United States,False,Full-time,2023-12-08,97500.0,False,False,0,1,1,0,0,0,0,0,0,0,0,"['typescript', 'sql', 'postgresql', 'aws', 'aurora', 'react', 'graphql', 'node.js']"
Senior Data Scientist,Portugal,False,Full-time,2023-06-28,157500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'flow']"
Senior Data Scientist,United States,False,Full-time,2023-08-08,337500.0,False,True,1,0,1,0,0,0,0,0,0,0,0,"['python', 'c#', 'aws', 'pytorch']"
Data Scientist,United States,False,Full-time,2023-06-28,150000.0,False,True,0,0,0,0,0,0,0,0,0,0,0,"['splunk', 'confluence', 'jira']"
Senior Data Engineer,United States,False,Full-time and Part-time,2023-11-16,146000.0,False,True,1,1,0,0,0,1,1,0,0,0,0,"['python', 'sql', 'azure', 'oracle', 'ibm cloud', 'jupyter', 'tableau', 'confluence']"
Data Scientist,United States,False,Full-time,2023-04-25,122500.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'nosql', 'aws', 'plotly', 'seaborn', 'matplotlib', 'docker']"
Data Engineer,Sudan,False,Full-time,2023-01-03,160000.0,True,True,0,0,1,0,0,0,0,1,0,0,0,"['java', 'aws', 'flow']"
Data Engineer,United States,False,Full-time,2023-07-14,115000.0,False,False,1,1,0,1,0,0,1,1,0,1,0,"['nosql', 'sql', 'python', 'java', 'scala', 'hadoop', 'spark', 'kafka', 'cognos', 'tableau', 'word', 'github', 'jira', 'confluence']"
Data Scientist,United States,False,Full-time,2023-03-29,115000.0,False,True,1,1,0,1,1,0,0,0,0,1,0,"['r', 'python', 'sql', 'nosql', 'mysql', 'hadoop', 'kafka', 'spark', 'plotly', 'seaborn']"
Data Engineer,France,False,Full-time,2023-05-10,147500.0,False,False,0,0,0,0,0,0,0,0,0,0,1,"['power bi', 'dax']"
Data Engineer,United States,False,Full-time,2023-01-02,150000.0,False,False,1,1,1,1,0,0,0,1,0,1,0,"['nosql', 'sql', 'python', 'scala', 'java', 'aws', 'hadoop', 'spark', 'kafka', 'github', 'confluence']"
Data Scientist,United States,False,Full-time,2023-02-08,166000.0,False,False,1,1,1,1,0,1,0,0,0,0,0,"['python', 'sql', 'nosql', 'c++', 'go', 'aws', 'azure', 'gcp', 'pandas', 'numpy', 'spark', 'linux', 'git']"
Senior Data Scientist,United States,False,Full-time,2023-03-02,115000.0,False,True,1,0,0,0,0,0,0,1,0,0,0,"['python', 'java', 'scala']"
Data Scientist,United States,False,Full-time,2023-08-10,164000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Data Engineer,United States,False,Full-time,2023-08-23,94150.0,False,True,1,1,0,1,1,0,1,0,0,1,0,"['sql', 'python', 'r', 'shell', 'nosql', 'javascript', 'spark', 'hadoop', 'linux', 'unix', 'centos', 'excel', 'tableau']"
Data Scientist,United States,False,Full-time,2023-11-16,170575.0,False,False,0,1,0,0,1,0,0,0,0,0,0,"['r', 'sql', 'jira', 'confluence']"
Data Engineer,South Africa,False,Full-time,2023-05-12,249000.0,False,False,0,1,0,0,0,1,0,0,0,1,0,"['sql', 'oracle', 'azure', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-08-23,125000.0,False,False,0,0,0,0,0,1,0,0,0,0,1,"['azure', 'power bi']"
Data Engineer,Lithuania,False,Full-time,2023-06-16,96773.0,False,False,1,1,1,1,0,1,0,0,1,0,0,"['python', 'sql', 'redis', 'snowflake', 'aws', 'azure', 'redshift', 'airflow', 'kafka', 'spark']"
Data Scientist,Sudan,False,Full-time,2023-05-29,90000.0,False,True,1,1,0,0,0,0,0,0,0,1,0,"['sql', 'python', 'javascript', 'hadoop', 'splunk']"
Senior Data Scientist,United States,False,Full-time,2023-07-13,125000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'pyspark']"
Data Scientist,United States,False,Full-time,2023-02-22,200000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Data Engineer,United States,False,Full-time,2023-04-14,45000.0,False,False,1,1,1,1,0,0,0,1,0,1,0,"['scala', 'java', 'python', 'nosql', 'sql', 'cassandra', 'aws', 'kafka', 'spark', 'hadoop', 'airflow', 'docker']"
Data Scientist,United States,False,Full-time,2023-03-27,180000.0,False,False,1,1,0,0,0,0,1,0,0,0,0,"['python', 'sql', 'bigquery', 'tableau']"
Senior Data Scientist,Canada,False,Full-time,2023-04-17,90000.0,False,False,1,1,0,1,0,0,0,1,0,1,0,"['sql', 'nosql', 'python', 'java', 'scala', 'bigquery', 'kafka', 'hadoop', 'spark', 'kubernetes', 'terraform', 'docker', 'git', 'jenkins']"
Senior Data Scientist,United States,False,Full-time,2023-07-24,240000.0,False,False,1,1,0,1,0,0,0,0,0,0,0,"['python', 'sql', 'spark']"
Data Scientist,United States,False,Full-time,2023-05-15,200000.0,False,True,1,1,1,1,0,0,0,0,0,0,0,"['python', 'sql', 'redis', 'aws', 'spark', 'kafka', 'airflow', 'docker']"
Data Scientist,United States,True,Full-time,2023-08-08,179500.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['python', 'r', 'scala', 'sql', 'mongodb', 'mongodb', 'pandas', 'pytorch', 'tidyverse', 'tensorflow', 'keras', 'spark', 'pyspark', 'jenkins']"
Data Engineer,Canada,False,Full-time,2023-06-14,147500.0,False,False,1,1,0,0,1,0,1,0,0,0,1,"['sql', 'python', 'sas', 'sas', 'r', 'tableau', 'ssrs', 'excel', 'sap', 'power bi', 'spss']"
Data Engineer,United States,False,Full-time,2023-09-04,130000.0,False,False,1,1,1,0,0,0,0,1,0,0,0,"['python', 'sql', 'java', 'aws', 'excel']"
Senior Data Engineer,United States,False,Full-time and Part-time,2023-12-11,173500.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['java', 'scala', 'python', 'nosql', 'sql', 'shell', 'dynamodb', 'mysql', 'redis', 'snowflake', 'aws', 'azure', 'redshift', 'hadoop', 'kafka', 'spark']"
Data Engineer,United States,False,Full-time,2023-02-01,90000.0,True,True,1,1,0,1,0,0,0,0,0,0,0,"['sql', 'python', 'gcp', 'bigquery', 'spark']"
Data Scientist,United States,False,Full-time,2023-06-28,175000.0,False,True,1,1,0,0,1,0,0,0,0,1,0,"['sql', 'python', 'r', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-04-12,125000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['c#', 'python', 'oracle']"
Senior Data Scientist,United States,True,Full-time,2023-04-11,198875.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'nosql']"
Senior Data Engineer,United States,False,Full-time,2023-07-07,152433.5,False,False,0,1,1,0,0,0,0,0,1,1,0,"['sql', 'sql server', 'oracle', 'aws', 'snowflake', 'hadoop']"
Senior Data Engineer,United States,False,Full-time,2023-03-02,150000.0,False,True,1,1,1,1,0,0,0,1,1,0,0,"['sql', 'python', 'java', 'shell', 'mysql', 'aws', 'redshift', 'snowflake', 'heroku', 'airflow', 'kafka', 'spark', 'unix', 'ansible', 'terraform', 'chef', 'git', 'jenkins']"
Data Engineer,Sudan,False,Full-time,2023-10-22,165880.0,False,True,1,0,1,0,0,1,0,0,0,0,0,"['python', 'nosql', 'postgresql', 'aws', 'oracle', 'azure', 'linux', 'flow', 'docker', 'kubernetes']"
Senior Data Engineer,United States,False,Full-time,2023-04-29,140000.0,False,False,1,1,0,1,0,0,1,0,1,0,0,"['python', 'sql', 'nosql', 'go', 'postgresql', 'databricks', 'snowflake', 'redshift', 'spark', 'airflow', 'tableau', 'looker', 'word']"
Data Scientist,United States,False,Full-time,2023-08-08,116600.0,False,False,1,0,0,0,1,0,1,0,0,0,0,"['sas', 'sas', 'r', 'python', 'matlab', 'c', 'unix', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-10-20,160000.0,True,False,1,1,1,0,0,0,0,1,0,0,0,"['sql', 'python', 'scala', 'java', 'nosql', 'aws', 'pyspark', 'kafka', 'airflow']"
Senior Data Engineer,United States,True,Full-time,2023-12-07,151500.0,False,True,1,0,1,1,0,1,0,0,0,1,0,"['python', 'aws', 'gcp', 'azure', 'airflow', 'hadoop', 'spark']"
Senior Data Scientist,United States,False,Full-time,2023-09-01,90000.0,False,False,1,1,1,1,1,1,1,0,0,1,1,"['go', 'python', 'r', 'sql', 'aws', 'azure', 'hadoop', 'spark', 'tableau', 'power bi']"
Senior Data Scientist,United Kingdom,False,Full-time,2023-05-27,157500.0,True,False,1,1,0,0,1,0,1,0,0,0,1,"['python', 'r', 'sql', 'tableau', 'power bi', 'git', 'jira']"
Senior Data Scientist,United States,False,Full-time,2023-03-03,115000.0,False,True,1,0,0,0,1,0,1,0,0,0,1,"['r', 'python', 'sas', 'sas', 'tableau', 'power bi']"
Senior Data Engineer,United States,False,Full-time,2023-05-09,90000.0,False,False,0,1,0,1,0,0,1,1,0,1,1,"['sql', 'java', 'scala', 'bigquery', 'spark', 'hadoop', 'kafka', 'tableau', 'power bi', 'looker']"
Data Engineer,Chile,False,Full-time,2023-12-10,146000.0,True,False,0,0,0,0,0,1,0,0,0,0,0,['azure']
Data Engineer,United States,False,Full-time,2023-08-23,225000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'nosql']"
Data Scientist,United States,False,Full-time,2023-02-04,150000.0,False,False,1,1,0,0,0,0,0,0,1,0,0,"['python', 'sql', 'mysql', 'sql server', 'snowflake', 'github']"
Data Engineer,United States,False,Full-time,2023-08-22,100000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'word']"
Data Engineer,United States,False,Full-time,2023-02-10,125000.0,False,False,1,1,1,1,0,0,0,0,1,0,0,"['python', 'sql', 'go', 'databricks', 'aws', 'snowflake', 'redshift', 'spark', 'pyspark', 'kafka', 'airflow', 'excel', 'jenkins', 'terraform']"
Senior Data Scientist,United States,True,Full-time,2023-09-01,125000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'pytorch', 'tensorflow']"
Data Engineer,United States,False,Full-time,2023-09-19,102030.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'qlik']"
Senior Data Scientist,United States,False,Full-time,2023-03-29,115000.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['r', 'python', 'sql', 'bigquery', 'gcp', 'spark', 'tensorflow', 'pytorch']"
Data Engineer,United States,False,Full-time,2023-12-24,176775.5,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'go', 'kafka', 'airflow', 'kubernetes']"
Data Scientist,Russia,False,"Part-time, Contractor, and Temp work",2023-11-10,320000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'opencv', 'pytorch']"
Data Engineer,United States,False,Full-time,2023-05-30,214500.0,True,True,0,1,0,1,0,0,0,0,0,0,0,"['sql', 'redshift', 'spark', 'airflow', 'asana']"
Data Scientist,United States,False,Full-time,2023-07-26,198500.0,False,False,1,1,0,1,1,0,0,0,0,1,0,"['sql', 'python', 'r', 'spark', 'hadoop']"
Data Engineer,United States,False,Full-time,2023-07-25,150000.0,False,True,1,1,1,1,0,0,0,1,0,0,0,"['python', 'typescript', 'sql', 'java', 'aws', 'redshift', 'spark', 'flow']"
Data Engineer,Austria,False,Full-time,2023-03-30,147500.0,True,False,1,1,0,1,0,1,0,0,0,1,0,"['python', 'golang', 'sql', 'azure', 'databricks', 'spark', 'hadoop', 'kafka', 'git', 'docker', 'kubernetes', 'terraform', 'gitlab', 'jenkins', 'github']"
Data Engineer,United States,True,Full-time,2023-11-15,132500.0,False,True,1,1,1,1,0,1,0,0,0,1,0,"['python', 'sql', 'aws', 'azure', 'airflow', 'hadoop', 'spark']"
Data Engineer,United States,False,Full-time,2023-05-16,115000.0,False,True,1,1,1,1,1,1,0,0,1,1,0,"['r', 'python', 'sql', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'github']"
Data Engineer,United States,False,Full-time and Part-time,2023-12-24,111500.0,False,True,1,1,0,1,0,1,0,1,0,1,0,"['sql', 'python', 'powershell', 'nosql', 'java', 'mongodb', 'mongodb', 'db2', 'sql server', 'databricks', 'azure', 'ibm cloud', 'spark', 'hadoop']"
Data Scientist,Israel,False,Full-time,2023-05-31,183320.0,False,False,1,1,0,1,0,0,0,0,0,0,0,"['python', 'sql', 'nosql', 'spark', 'sap', 'flow']"
Senior Data Engineer,Portugal,False,Full-time,2023-07-07,147500.0,True,False,1,0,1,0,0,1,0,0,0,0,0,"['python', 'bash', 'powershell', 'aws', 'azure', 'git', 'github', 'bitbucket', 'terraform', 'docker', 'confluence']"
Senior Data Scientist,United States,False,Full-time,2023-01-02,222589.0,False,False,1,0,1,1,1,0,0,0,0,0,0,"['python', 'r', 'scala', 'aws', 'spark', 'flask']"
Senior Data Scientist,United States,False,Full-time,2023-08-08,155500.0,False,False,0,0,0,0,0,0,0,0,0,0,0,['github']
Data Engineer,United States,False,Full-time,2023-04-14,115000.0,True,False,0,1,1,1,0,0,1,0,1,0,0,"['sql', 'aws', 'snowflake', 'spark', 'kafka', 'tableau']"
Data Scientist,United States,False,Full-time,2023-06-14,225000.0,False,False,1,1,0,0,0,1,0,1,0,0,0,"['python', 'javascript', 'c#', 'c++', 'java', 'julia', 'scala', 'sql', 'nosql', 'azure', 'tensorflow', 'pytorch', 'keras', 'pandas', 'numpy', 'scikit-learn', 'nltk', 'seaborn', 'dplyr', 'jupyter', 'git']"
Data Scientist,United States,False,Full-time,2023-04-12,118850.0,False,False,1,0,1,0,1,0,0,1,0,0,0,"['python', 'r', 'java', 'c', 'aws', 'tensorflow', 'keras']"
Data Engineer,Sudan,False,Full-time,2023-02-22,150000.0,False,True,1,1,1,0,0,0,1,0,0,0,0,"['python', 'sql', 'shell', 'aws', 'redshift', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-07-07,138200.0,False,False,1,0,1,0,1,0,0,0,0,0,0,"['r', 'python', 'aws', 'airflow', 'unix', 'github', 'git', 'docker', 'kubernetes']"
Data Scientist,United States,False,Full-time,2023-08-23,150000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sas', 'sas', 'python', 'r', 'sql', 'phoenix', 'word', 'excel', 'powerpoint', 'outlook']"
Senior Data Engineer,Canada,False,Full-time,2023-07-06,64800.0,False,False,1,0,1,1,0,0,0,1,0,1,0,"['python', 'shell', 'java', 'go', 'aws', 'hadoop', 'spark', 'kafka', 'linux', 'ansible', 'docker']"
Data Engineer,United States,False,Full-time,2023-08-04,182000.0,True,True,1,1,0,1,0,0,0,1,0,1,0,"['python', 'sql', 'java', 'scala', 'hadoop', 'spark']"
Data Scientist,United States,False,Full-time,2023-03-03,90000.0,False,False,1,1,0,0,0,0,0,1,0,0,0,"['python', 'java', 'sql', 'nosql', 'pytorch', 'tensorflow', 'keras', 'opencv', 'linux', 'word', 'excel', 'outlook', 'git']"
Senior Data Scientist,United States,False,Full-time,2023-03-17,115000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'keras', 'tensorflow', 'pytorch', 'spring']"
Data Scientist,United States,False,Full-time,2023-08-08,136500.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'c']"
Senior Data Engineer,United States,False,Full-time,2023-02-08,120000.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['sql', 'python', 'aws', 'word']"
Data Scientist,Sudan,False,Full-time,2023-07-19,108000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['python', 'sql', 'r', 'bigquery', 'flow']"
Data Engineer,Sudan,False,Full-time,2023-07-17,165000.0,False,False,1,1,1,1,0,1,0,0,0,1,0,"['python', 'sql', 'scala', 'aws', 'azure', 'gcp', 'hadoop', 'spark', 'flow']"
