job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,sql,python,excel,tableau,r,power bi,job_skills_clean
Data Analyst,United States,False,Full-time,2023-01-20,79928.40625,False,False,1,1,1,1,0,1,"['python', 'sql', 'word', 'excel', 'outlook', 'powerpoint', 'tableau', 'power bi']"
Senior Data Analyst,United States,False,Full-time,2023-01-02,115000.0,False,True,0,0,1,0,0,1,"['power bi', 'excel']"
Business Analyst,United States,True,Full-time,2023-09-28,124500.0,False,True,1,0,0,1,0,0,"['sql', 'sas', 'sas', 'tableau', 'qlik']"
Senior Data Analyst,United States,False,Full-time,2023-07-31,125000.0,False,True,1,1,0,1,1,1,"['sql', 'python', 'r', 'sql server', 'oracle', 'tableau', 'power bi']"
Data Analyst,United States,True,Full-time,2023-10-23,57500.0,False,True,1,0,0,0,0,1,"['sql', 'sql server', 'word', 'visio', 'powerpoint', 'power bi']"
Data Analyst,United States,False,Full-time,2023-10-18,42500.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-04-13,175000.0,False,False,1,0,0,0,0,0,"['sql', 'sql server', 'oracle', 'aws', 'redshift']"
Business Analyst,United States,False,Full-time,2023-07-26,82500.0,False,False,1,0,1,0,0,1,"['sql', 'sql server', 'db2', 'oracle', 'azure', 'power bi', 'word', 'excel', 'powerpoint', 'visio', 'ssis', 'ssrs']"
Data Analyst,United States,False,Full-time,2023-07-27,127500.0,True,True,1,0,0,0,0,0,"['shell', 'sql', 'linux']"
Senior Data Analyst,United States,False,Full-time,2023-01-06,85000.0,False,False,0,0,0,0,0,0,"['sas', 'sas']"
Data Analyst,United States,False,Full-time,2023-07-18,65000.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-07-27,105000.0,True,False,1,0,0,1,0,0,"['sql', 'tableau']"
Data Analyst,United Kingdom,False,Full-time,2023-07-04,105000.0,False,False,0,0,0,0,0,0,"['go', 'gdpr', 'dax']"
Data Analyst,United States,False,Full-time,2023-08-16,110000.0,True,True,1,1,1,0,0,0,"['sql', 'python', 'c#', 'powershell', 'sql server', 'word', 'excel', 'outlook']"
Data Analyst,United States,False,Full-time,2023-07-10,75000.0,False,True,1,0,1,0,0,0,"['sql', 'excel', 'sheets']"
Business Analyst,United States,False,Full-time,2023-07-31,134040.0,False,True,1,1,0,1,1,0,"['sql', 'r', 'python', 'tableau']"
Data Analyst,United States,False,Full-time,2023-12-03,81311.5,False,True,1,1,0,0,0,0,"['sql', 'python', 'databricks', 'hadoop', 'alteryx']"
Data Analyst,Israel,False,Full-time,2023-04-25,111175.0,False,False,0,0,0,0,0,0,['gdpr']
Data Analyst,United States,False,Full-time,2023-09-20,95000.0,True,False,1,1,0,1,0,1,"['sql', 'python', 'tableau', 'power bi']"
Business Analyst,United States,False,Full-time,2023-03-15,90000.0,True,False,0,0,1,0,0,1,"['power bi', 'excel', 'powerpoint', 'flow']"
Data Analyst,Belgium,False,Full-time,2023-11-08,54988.0,False,False,0,0,1,0,0,1,"['express', 'power bi', 'excel', 'sheets', 'sap']"
Data Analyst,Cyprus,False,Full-time,2023-04-13,102500.0,True,False,0,0,0,1,0,1,"['airflow', 'tableau', 'power bi', 'git']"
Data Analyst,United States,False,Full-time,2023-02-15,92050.0,False,True,1,0,1,0,0,0,"['sql', 'sas', 'sas', 'vba', 'excel', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-05-25,92550.0,False,True,1,0,1,0,0,0,"['sql', 'sas', 'sas', 'excel']"
Data Analyst,United States,False,Full-time,2023-09-21,102500.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,India,False,Full-time,2023-01-12,165000.0,True,False,1,1,0,0,0,1,"['mongo', 'sql', 'python', 'mongodb', 'mongodb', 'sql server', 'mysql', 'postgresql', 'azure', 'aws', 'redshift', 'oracle', 'spark', 'hadoop', 'power bi']"
Data Analyst,United States,True,Full-time,2023-12-27,103000.0,False,True,1,1,0,0,0,0,"['python', 'sql', 'aws', 'azure', 'databricks', 'spark']"
Data Analyst,United States,False,Full-time,2023-11-03,70000.0,False,False,0,0,1,0,0,0,"['excel', 'powerpoint']"
Data Analyst,United States,True,Full-time,2023-08-16,70000.0,False,True,1,0,0,0,0,0,"['sql', 'planner']"
Data Analyst,United States,False,Full-time,2023-05-24,82500.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'tableau', 'word', 'slack']"
Senior Data Analyst,United States,False,Full-time,2023-05-11,175000.0,False,False,1,0,0,0,1,0,"['r', 'sql']"
Data Analyst,United States,False,Full-time,2023-09-21,88694.0,False,False,1,0,1,0,0,0,"['sas', 'sas', 'sql', 'spss', 'excel']"
Data Analyst,United States,False,Full-time,2023-06-21,90000.0,False,True,0,0,1,1,0,0,"['go', 'tableau', 'excel', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-08-22,110000.0,True,True,1,1,1,0,0,0,"['sql', 'python', 'c#', 'powershell', 'sql server', 'word', 'excel', 'outlook']"
Senior Data Analyst,United States,False,Full-time,2023-04-19,98500.0,False,False,1,1,1,1,1,0,"['sql', 'python', 'r', 'excel', 'tableau', 'flow']"
Business Analyst,Philippines,False,Full-time,2023-07-05,63000.0,False,False,0,0,0,1,0,0,"['go', 'sap', 'tableau', 'flow']"
Data Analyst,United States,False,Contractor,2023-05-12,65000.0,True,False,1,0,1,1,0,0,"['crystal', 'sql', 'sql server', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-08-13,83000.0,False,False,1,0,1,0,0,0,"['sql', 'excel', 'word']"
Senior Data Analyst,United States,True,Full-time,2023-09-26,82000.0,False,True,1,1,1,1,0,0,"['sql', 'python', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-07-06,138615.0,False,False,0,0,1,0,0,0,"['word', 'excel', 'visio', 'powerpoint']"
Business Analyst,Germany,False,Full-time,2023-07-11,56700.0,False,False,1,1,0,0,1,0,"['r', 'python', 'sql', 'java', 'javascript']"
Data Analyst,United States,True,Full-time,2023-04-23,105000.0,False,False,1,0,1,1,0,0,"['sql', 'oracle', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-10-08,64272.5,False,True,1,1,0,0,1,0,"['sql', 'sas', 'sas', 'python', 'r']"
Data Analyst,United States,False,Full-time,2023-06-25,90000.0,False,True,1,1,0,1,1,1,"['sql', 'python', 'r', 'tableau', 'power bi']"
Data Analyst,India,False,Full-time,2023-11-21,119250.0,False,False,1,0,1,0,0,0,"['sql', 'visio', 'excel', 'jira', 'confluence']"
Senior Data Analyst,United States,False,Full-time,2023-05-12,130000.0,True,True,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-05-15,110000.0,True,True,1,1,1,0,0,0,"['sql', 'python', 'c#', 'powershell', 'sql server', 'word', 'excel', 'outlook']"
Data Analyst,United States,False,Full-time,2023-02-13,110000.0,False,True,0,0,0,1,0,0,['tableau']
Data Analyst,United States,False,Full-time,2023-07-27,127500.0,True,True,1,0,0,0,0,0,"['shell', 'sql', 'linux']"
Data Analyst,United Kingdom,False,Full-time,2023-03-24,80850.0,True,False,0,0,0,0,0,0,"['go', 'bigquery', 'looker']"
Data Analyst,United States,False,Full-time,2023-02-28,115000.0,False,True,1,1,0,0,0,0,"['python', 'sql']"
Data Analyst,United States,False,Full-time,2023-07-18,120000.0,True,True,1,0,0,0,0,0,"['shell', 'sql', 'azure', 'databricks', 'linux']"
Data Analyst,United States,False,Full-time,2023-06-26,140000.0,True,True,1,1,0,0,1,1,"['sql', 'python', 'r', 'azure', 'power bi']"
Data Analyst,United States,True,Full-time,2023-01-26,110000.0,True,True,1,0,0,0,0,0,"['sql', 'ssis']"
Data Analyst,United States,False,Full-time,2023-08-17,240000.0,False,False,1,1,0,0,0,0,"['python', 'sql', 'pandas']"
Data Analyst,United States,False,Full-time,2023-02-05,115000.0,False,True,1,1,1,1,1,0,"['sql', 'python', 'r', 'shell', 'unix', 'excel', 'powerpoint', 'tableau', 'alteryx', 'sharepoint']"
Business Analyst,Puerto Rico,False,Full-time,2023-11-28,38000.0,False,False,0,0,0,0,0,0,['sap']
Data Analyst,United States,False,Full-time,2023-08-09,115000.0,False,False,0,0,0,0,1,0,"['sas', 'sas', 'r', 'spss']"
Senior Data Analyst,United States,False,Full-time,2023-06-02,90000.0,False,True,1,0,1,1,0,0,"['sql', 'nosql', 'excel', 'tableau', 'jira', 'slack', 'zoom']"
Data Analyst,Norway,False,Full-time,2023-05-05,89100.0,False,False,0,1,1,0,0,0,"['python', 'excel', 'looker']"
Business Analyst,Germany,False,Full-time,2023-07-19,63000.0,True,False,1,0,1,0,0,0,"['sql', 'spark', 'excel', 'cognos']"
Data Analyst,United States,False,Full-time,2023-01-17,115000.0,True,False,0,0,0,1,0,0,['tableau']
Data Analyst,United States,False,Full-time,2023-06-19,179000.0,False,True,0,1,0,0,0,0,"['go', 'java', 'c++', 'python']"
Senior Data Analyst,United States,False,Full-time,2023-09-06,100000.0,False,True,1,1,1,1,1,1,"['python', 'sql', 'vba', 'r', 'sas', 'sas', 'excel', 'power bi', 'tableau', 'powerpoint']"
Senior Data Analyst,United States,False,Full-time,2023-06-20,160000.0,False,False,1,1,0,0,0,0,"['sql', 'python', 'azure', 'jira']"
Data Analyst,United States,False,Full-time,2023-10-05,77500.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-03-23,117500.0,False,False,1,1,1,1,1,1,"['python', 'sql', 'r', 'power bi', 'excel', 'tableau', 'flow']"
Data Analyst,United States,False,Full-time,2023-12-30,222093.5,False,True,1,1,0,1,1,0,"['sql', 'python', 'r', 'tableau']"
Business Analyst,United States,False,Full-time,2023-10-24,80000.0,False,True,0,0,0,0,0,0,['flow']
Data Analyst,Spain,False,Full-time,2023-04-18,111175.0,False,False,1,1,0,1,1,0,"['sql', 'python', 'r', 'databricks', 'pandas', 'numpy', 'matplotlib', 'scikit-learn', 'airflow', 'word', 'tableau']"
Data Analyst,United States,False,Full-time,2023-04-26,125000.0,False,False,1,0,1,0,0,0,"['sql', 'word', 'excel', 'powerpoint']"
Data Analyst,Turkey,False,Full-time,2023-02-02,110000.0,True,False,1,1,0,0,0,0,"['python', 'sql', 'dynamodb', 'gcp', 'aws', 'azure', 'redshift', 'github', 'terraform']"
Data Analyst,United States,False,Full-time,2023-08-13,77500.0,False,True,0,0,0,1,0,0,"['crystal', 'oracle', 'tableau', 'atlassian', 'jira', 'confluence', 'smartsheet', 'zoom']"
Data Analyst,United States,False,Full-time,2023-02-13,62500.0,False,False,1,1,1,1,1,0,"['r', 'sql', 'python', 'tableau', 'excel', 'sharepoint', 'monday.com', 'microsoft teams']"
Senior Data Analyst,United States,False,Full-time,2023-06-16,150000.0,False,False,1,1,0,1,1,0,"['sql', 'python', 'r', 'tableau', 'jira', 'zoom']"
Data Analyst,United States,False,Full-time,2023-10-17,65000.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-01-23,97500.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,India,False,Full-time,2023-06-27,105000.0,True,False,1,0,0,1,0,0,"['sql', 'swift', 'tableau', 'git']"
Data Analyst,France,False,Full-time,2023-06-09,56700.0,False,False,1,0,0,1,0,1,"['scala', 'sql', 'sql server', 'azure', 'aws', 'oracle', 'spark', 'power bi', 'tableau', 'ssis']"
Data Analyst,United States,False,Full-time,2023-07-27,127500.0,True,True,1,0,0,0,0,0,"['shell', 'sql', 'linux']"
Data Analyst,Malaysia,False,Full-time,2023-06-19,79200.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'php', 'perl', 'looker', 'tableau']"
Data Analyst,United States,True,Full-time,2023-09-19,130000.0,True,True,1,0,1,1,0,1,"['sql', 'azure', 'aws', 'snowflake', 'visio', 'excel', 'power bi', 'tableau', 'dax', 'flow', 'jira']"
Data Analyst,United States,False,Full-time,2023-04-13,63579.0,False,True,1,1,0,1,1,1,"['sql', 'python', 'r', 'tableau', 'power bi']"
Senior Data Analyst,Germany,False,Full-time,2023-02-18,111175.0,True,False,0,0,0,1,0,1,"['html', 'css', 'javascript', 'tableau', 'power bi', 'qlik']"
Data Analyst,United States,False,Full-time,2023-07-17,90000.0,False,True,1,0,0,1,0,1,"['sql', 'azure', 'express', 'power bi', 'tableau', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-05-15,110000.0,True,True,1,1,1,0,0,0,"['sql', 'python', 'c#', 'powershell', 'sql server', 'word', 'excel', 'outlook']"
Data Analyst,United States,False,Full-time,2023-12-10,145500.0,False,False,0,0,0,1,0,0,"['splunk', 'tableau']"
Business Analyst,United States,True,Full-time,2023-06-22,145000.0,True,False,1,0,1,1,0,0,"['sql', 'tableau', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-07-11,115000.0,False,False,1,0,0,0,0,0,"['vba', 'sql', 'shell', 'visual basic', 'perl', 'c', 'oracle', 'unix']"
Business Analyst,United Kingdom,False,Full-time,2023-07-14,99150.0,False,False,1,0,0,0,1,0,"['sql', 'r', 'sas', 'sas', 'oracle', 'spss']"
Senior Data Analyst,United States,True,Full-time,2023-06-25,126000.0,False,True,1,1,1,1,0,0,"['sql', 't-sql', 'python', 'snowflake', 'ssis', 'ssrs', 'tableau', 'excel', 'powerpoint']"
Business Analyst,United States,False,Full-time,2023-11-02,90000.0,False,False,1,0,0,0,0,0,"['sql', 'azure', 'databricks']"
Data Analyst,United Kingdom,True,Contractor,2023-04-28,130000.0,True,False,1,1,0,0,0,0,"['sql', 'python', 'sheets', 'flow']"
Business Analyst,Pakistan,False,Contractor,2023-06-05,64800.0,False,False,1,1,0,0,0,0,"['sql', 'python']"
Data Analyst,United States,False,Full-time,2023-05-25,100000.0,False,True,1,0,0,0,0,0,"['c#', 'sql', 'crystal', 'sql server', 'oracle', 'windows', 'sap']"
Data Analyst,Brazil,False,Full-time,2023-08-01,57500.0,True,False,0,0,1,0,0,0,"['express', 'excel', 'looker', 'sheets']"
Business Analyst,Poland,False,Full-time,2023-10-24,153500.0,True,False,1,1,0,1,0,0,"['sql', 'python', 'aws', 'redshift', 'tableau', 'flow']"
Data Analyst,United States,False,Full-time,2023-09-16,93027.0,False,False,1,0,1,0,1,1,"['sql', 'r', 'sas', 'sas', 'oracle', 'power bi', 'spss', 'visio', 'excel', 'outlook', 'powerpoint', 'word', 'smartsheet']"
Data Analyst,United States,False,Full-time,2023-03-31,52500.0,False,False,1,0,1,0,0,0,"['sql', 'excel', 'spreadsheet', 'ms access']"
Business Analyst,United States,False,Full-time,2023-10-18,82500.0,False,False,1,0,0,0,0,1,"['sql', 'power bi']"
Business Analyst,United States,False,Full-time,2023-03-30,93171.0,False,True,0,0,1,0,0,0,"['oracle', 'excel', 'outlook', 'powerpoint', 'word', 'flow', 'svn']"
Senior Data Analyst,United States,False,Full-time,2023-10-26,112500.0,False,True,1,0,0,0,0,1,"['go', 'sql', 'sql server', 'azure', 'ssis', 'power bi']"
Data Analyst,United States,False,Full-time,2023-12-19,100000.0,True,True,1,0,1,1,0,0,"['sql', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-11-08,69963.5,False,False,1,0,0,0,0,0,['sql']
Senior Data Analyst,United States,False,Full-time,2023-01-23,155000.0,False,False,1,1,0,1,1,1,"['python', 'r', 'sql', 'looker', 'power bi', 'qlik', 'tableau']"
Business Analyst,United States,False,Full-time,2023-02-17,138775.0,False,True,1,1,0,1,0,0,"['sql', 'java', 'python', 'db2', 'snowflake', 'oracle', 'hadoop', 'phoenix', 'tableau', 'flow']"
Business Analyst,India,False,Full-time,2023-07-14,64800.0,False,False,0,0,0,0,0,0,['flow']
Data Analyst,Belgium,False,Full-time,2023-01-18,165000.0,False,False,1,0,0,0,0,0,"['sql', 'nosql', 'scala', 'java', 'c#', 'azure', 'bigquery', 'spark']"
Senior Data Analyst,United States,False,Full-time,2023-04-24,134000.0,True,True,0,0,0,0,1,0,"['r', 'sharepoint']"
Data Analyst,United States,False,Full-time,2023-08-21,100000.0,False,True,0,0,0,0,0,0,"['azure', 'gdpr', 'alteryx', 'visio', 'flow']"
Business Analyst,United Kingdom,False,Full-time,2023-10-16,82830.0,False,False,0,0,1,0,0,0,"['excel', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-06-02,175000.0,False,False,0,0,0,0,0,0,['flow']
Data Analyst,United States,False,Full-time,2023-02-09,138516.0,True,True,0,0,0,0,0,0,"['angular', 'jira', 'confluence']"
Data Analyst,Denmark,False,Full-time,2023-01-25,72900.0,False,False,0,0,1,0,0,0,"['javascript', 'html', 'css', 'react', 'excel', 'jira', 'confluence']"
Data Analyst,United States,False,Full-time,2023-05-28,74050.0,False,True,1,1,1,0,1,0,"['sql', 'python', 'r', 'excel']"
Data Analyst,United States,False,Full-time,2023-03-05,90000.0,False,False,1,1,0,0,0,0,"['python', 'sql', 'snowflake', 'gcp', 'aws', 'tensorflow']"
Senior Data Analyst,United States,True,Full-time,2023-05-10,140000.0,True,True,1,1,0,1,0,0,"['sql', 'python', 'c', 'go', 'tableau', 'looker']"
Data Analyst,United States,False,Full-time,2023-01-23,98500.0,False,True,1,1,0,0,0,0,"['sql', 'python', 'looker']"
Data Analyst,United States,False,Full-time,2023-10-27,108415.5,False,True,1,0,0,1,0,1,"['sql', 'bigquery', 'azure', 'oracle', 'power bi', 'tableau']"
Business Analyst,United States,False,Full-time,2023-03-24,150000.0,True,True,1,1,1,1,1,0,"['sql', 'r', 'python', 'snowflake', 'excel', 'powerpoint', 'looker', 'tableau']"
Data Analyst,India,False,Full-time,2023-08-08,57500.0,False,False,1,0,0,0,0,0,"['sql', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-02-14,125540.0,True,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-11-27,100000.0,False,True,1,1,0,0,1,0,"['sql', 'python', 'r', 'aws', 'tidyverse', 'git']"
Senior Data Analyst,United States,False,Full-time,2023-05-15,125000.0,True,False,0,1,0,0,1,0,"['sas', 'sas', 'python', 'r']"
Business Analyst,United States,False,Full-time,2023-09-16,138500.0,False,False,0,0,1,1,0,0,"['oracle', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-10-17,158950.0,False,False,1,0,1,1,0,0,"['sql', 'sql server', 'oracle', 'tableau', 'excel', 'ssrs', 'ssis']"
Senior Data Analyst,United States,False,Full-time,2023-05-10,110000.0,False,True,1,0,0,1,0,1,"['sql', 'power bi', 'tableau']"
Data Analyst,Australia,False,Full-time,2023-06-29,135000.0,True,False,1,0,0,1,0,0,"['sql', 'snowflake', 'tableau']"
Data Analyst,United States,False,Full-time,2023-12-05,130000.0,False,True,1,0,0,0,1,0,"['sas', 'sas', 'r', 'sql']"
Data Analyst,United States,False,Full-time,2023-06-20,115000.0,False,True,1,1,0,0,1,0,"['sas', 'sas', 'sql', 'python', 'r']"
Data Analyst,United States,False,Full-time,2023-02-08,51014.0,False,True,0,0,0,0,0,0,['word']
Senior Data Analyst,India,False,Full-time,2023-06-14,111175.0,True,False,1,1,0,0,0,0,"['python', 'sql']"
Data Analyst,United States,False,Full-time,2023-01-15,67043.0,False,False,0,1,0,0,1,0,"['r', 'java', 'python']"
Data Analyst,United States,False,Full-time,2023-12-26,75000.0,False,True,0,0,1,1,0,0,"['spss', 'tableau', 'powerpoint', 'excel', 'word']"
Senior Data Analyst,United States,False,Full-time,2023-01-25,99150.0,False,True,1,0,0,1,0,0,"['sql', 'sas', 'sas', 'shell', 'sql server', 'unix', 'linux', 'tableau']"
Senior Data Analyst,United States,False,Full-time,2023-01-27,90000.0,False,False,0,0,0,1,0,0,"['tableau', 'flow']"
Data Analyst,United States,False,Full-time,2023-02-13,115000.0,True,True,1,1,0,1,0,0,"['sql', 'python', 'sas', 'sas', 'oracle', 'tableau', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-04-28,125557.5,False,True,1,1,0,1,0,0,"['sql', 'php', 'python', 'perl', 'express', 'tableau']"
Business Analyst,United States,False,Full-time,2023-01-14,150000.0,False,False,0,0,0,0,0,0,"['ruby', 'ruby']"
Senior Data Analyst,United States,False,Full-time,2023-05-04,115000.0,False,True,0,0,1,0,0,0,"['excel', 'ms access']"
Data Analyst,United States,False,Full-time,2023-03-21,90000.0,False,True,1,0,0,0,0,0,"['sql', 'alteryx']"
Senior Data Analyst,Singapore,False,Full-time,2023-04-10,79200.0,False,False,0,1,1,0,1,0,"['python', 'r', 'matlab', 'excel']"
Data Analyst,United States,True,Full-time,2023-12-15,77500.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,Luxembourg,False,Full-time,2023-04-22,53014.0,False,False,0,1,0,0,1,0,"['nosql', 'r', 'python', 'pandas', 'numpy', 'scikit-learn']"
Data Analyst,United States,False,Full-time,2023-09-13,138615.0,False,False,0,0,1,0,0,0,"['word', 'excel', 'visio', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-04-28,169311.0,False,True,1,1,0,0,1,0,"['sql', 'python', 'r', 'express']"
Data Analyst,United States,False,Full-time,2023-01-01,77500.0,True,True,0,0,0,0,0,0,['sharepoint']
Data Analyst,United States,False,Full-time,2023-01-11,118222.0,False,True,0,0,1,1,0,0,"['excel', 'powerpoint', 'sheets', 'tableau']"
Data Analyst,United States,False,Full-time,2023-04-28,181177.5,False,True,1,1,0,0,1,0,"['sql', 'python', 'r', 'express']"
Data Analyst,United States,False,Full-time,2023-06-16,71750.0,False,True,1,0,0,0,1,0,"['go', 'r', 'sql']"
Data Analyst,France,False,Full-time,2023-08-31,111175.0,False,False,1,0,0,0,0,0,"['sql', 'bigquery', 'spark']"
Senior Data Analyst,United States,False,Full-time,2023-09-25,150000.0,False,True,1,0,0,1,1,0,"['sas', 'sas', 'r', 'sql', 'oracle', 'hadoop', 'alteryx', 'tableau', 'splunk']"
Business Analyst,United States,False,Full-time,2023-01-03,79930.0,False,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-07-17,105515.0,False,False,1,0,0,0,0,0,"['sql', 'flow']"
Data Analyst,Canada,False,Full-time,2023-06-30,105000.0,False,False,1,1,0,1,0,0,"['sql', 'python', 'javascript', 'bigquery', 'tableau', 'sheets']"
